Dt_name Cre_transcriptID	Cre_transcript	E_value	Cre_geneID
Locus_2776_Transcript_1/1_Confidence_1.000_Length_2259	CHLREDRAFT_129593	0.0	estExt_gwp_1H.C_190014
Locus_2777_Transcript_1/2_Confidence_0.800_Length_1570	CHLREDRAFT_380587	8e-129	estExt_fgenesh1_pm.C_chromosome_130001
Locus_2778_Transcript_1/2_Confidence_0.750_Length_3131	CHLREDRAFT_381157	0.0	estExt_fgenesh1_pm.C_chromosome_150063
Locus_2778_Transcript_2/2_Confidence_0.500_Length_1119	CHLREDRAFT_183857	7e-49	estExt_fgenesh2_kg.C_180086
Locus_2779_Transcript_1/1_Confidence_1.000_Length_1295	CHLREDRAFT_346907	3e-169	estExt_fgenesh1_pg.C_chromosome_130539
Locus_2780_Transcript_2/2_Confidence_0.667_Length_1331	CHLREDRAFT_129128	5e-95	estExt_gwp_1H.C_10311
Locus_2781_Transcript_1/8_Confidence_0.550_Length_2507	CHLREDRAFT_396899	2e-65	pasa_Sanger_mRNA14292
Locus_2782_Transcript_1/1_Confidence_1.000_Length_1292	CHLREDRAFT_122530	1e-49	e_gwW.67.70.1
Locus_2783_Transcript_1/2_Confidence_0.875_Length_2500	CHLREDRAFT_170281	6e-87	fgenesh2_pg.C_scaffold_13000032
Locus_2786_Transcript_1/2_Confidence_0.800_Length_1687	CHLREDRAFT_186959	0.0	estExt_fgenesh2_pg.C_50411
Locus_2787_Transcript_1/1_Confidence_1.000_Length_1323	CHLREDRAFT_287917	3e-76	au.g6129_t1
Locus_2789_Transcript_1/2_Confidence_0.750_Length_1830	CHLREDRAFT_149470	3e-99	Chlre2_kg.scaffold_26000205
Locus_2791_Transcript_1/1_Confidence_1.000_Length_1601	CHLREDRAFT_179694	4e-13	fgenesh2_pg.C_scaffold_78000005
Locus_2793_Transcript_2/5_Confidence_0.750_Length_2401	CHLREDRAFT_100777	3e-112	e_gwH.14.9.1
Locus_2798_Transcript_2/3_Confidence_0.462_Length_1801	CHLREDRAFT_408451	3e-68	pasa_Sanger_mRNA18026
Locus_2803_Transcript_1/1_Confidence_1.000_Length_1364	CHLREDRAFT_206614	4e-80	MKA_estExt_fgenesh2_pg.C_160191
Locus_2804_Transcript_1/4_Confidence_0.286_Length_3638	CHLREDRAFT_137528	0.0	estExt_gwp_1W.C_210099
Locus_2805_Transcript_1/3_Confidence_0.625_Length_4142	CHLREDRAFT_195668	1e-39	SAN_estExt_fgenesh2_pg.C_160239
Locus_2807_Transcript_1/1_Confidence_1.000_Length_1363	CHLREDRAFT_196500	4e-113	MHS_53765321
Locus_2810_Transcript_1/1_Confidence_1.000_Length_1130	CHLREDRAFT_184606	9e-63	estExt_fgenesh2_kg.C_270036
Locus_2812_Transcript_1/2_Confidence_0.857_Length_2236	CHLREDRAFT_286420	0.0	au.g4718_t1
Locus_2815_Transcript_1/1_Confidence_1.000_Length_1897	CHLREDRAFT_127384	0.0	estExt_gwp_1H.C_40325
Locus_2816_Transcript_1/1_Confidence_1.000_Length_2085	CHLREDRAFT_148151	1e-173	Chlre2_kg.scaffold_20000293
Locus_2817_Transcript_1/1_Confidence_1.000_Length_792	CHLREDRAFT_182136	2e-51	estExt_fgenesh2_kg.C_50036
Locus_2818_Transcript_1/1_Confidence_1.000_Length_1054	CHLREDRAFT_96534	2e-94	e_gwH.8.220.1
Locus_2823_Transcript_2/2_Confidence_0.833_Length_1384	CHLREDRAFT_348286	9e-47	estExt_fgenesh1_pg.C_430004
Locus_2824_Transcript_1/1_Confidence_1.000_Length_987	CHLREDRAFT_284369	3e-62	au.g2800_t1
Locus_2828_Transcript_1/1_Confidence_1.000_Length_2146	CHLREDRAFT_297432	0.0	au.g15027_t1
Locus_2830_Transcript_1/1_Confidence_1.000_Length_3692	CHLREDRAFT_127996	0.0	estExt_gwp_1H.C_100294
Locus_2832_Transcript_1/1_Confidence_1.000_Length_954	CHLREDRAFT_296085	8e-45	au.g13754_t1
Locus_2834_Transcript_10/10_Confidence_0.440_Length_2415	CHLREDRAFT_422999	9e-59	pasa_Sanger_mRNA25143
Locus_2835_Transcript_1/1_Confidence_1.000_Length_543	CHLREDRAFT_285902	4e-81	au.g4231_t1
Locus_2836_Transcript_1/1_Confidence_1.000_Length_1266	CHLREDRAFT_188890	1e-31	estExt_fgenesh2_pg.C_120165
Locus_2841_Transcript_1/1_Confidence_1.000_Length_1666	CHLREDRAFT_158983	9e-62	acegs_kg.scaffold_31000104
Locus_2843_Transcript_2/2_Confidence_0.750_Length_872	CHLREDRAFT_149240	4e-39	Chlre2_kg.scaffold_28000188
Locus_2844_Transcript_2/2_Confidence_0.857_Length_2729	CHLREDRAFT_394987	3e-13	pasa_Sanger_mRNA12745
Locus_2854_Transcript_6/6_Confidence_0.643_Length_3729	CHLREDRAFT_196616	0.0	MHS_estExt_gwp_1H.C_180145
Locus_2855_Transcript_2/2_Confidence_0.833_Length_2310	CHLREDRAFT_195544	4e-65	SAN_chlre3.11.141.1.1
Locus_2857_Transcript_1/1_Confidence_1.000_Length_1862	CHLREDRAFT_399853	1e-38	pasa_Sanger_mRNA33342
Locus_2858_Transcript_1/1_Confidence_1.000_Length_501	CHLREDRAFT_184581	3e-19	estExt_fgenesh2_kg.C_270010
Locus_2860_Transcript_4/5_Confidence_0.852_Length_3081	CHLREDRAFT_121320	2e-95	e_gwW.47.61.1
Locus_2862_Transcript_3/3_Confidence_0.833_Length_1334	CHLREDRAFT_395671	2e-77	pasa_Sanger_mRNA14566
Locus_2863_Transcript_2/2_Confidence_0.857_Length_1204	CHLREDRAFT_191596	2e-67	estExt_fgenesh2_pg.C_280199
Locus_2865_Transcript_1/1_Confidence_1.000_Length_2051	CHLREDRAFT_141404	7e-173	Chlre2_kg.scaffold_7000231
Locus_2866_Transcript_1/1_Confidence_1.000_Length_969	CHLREDRAFT_190875	6e-31	estExt_fgenesh2_pg.C_200221
Locus_2867_Transcript_1/1_Confidence_1.000_Length_2163	CHLREDRAFT_153062	4e-170	Chlre2_kg.scaffold_51000076
Locus_2869_Transcript_2/2_Confidence_0.800_Length_2830	CHLREDRAFT_118976	0.0	e_gwW.26.5.1
Locus_2870_Transcript_1/1_Confidence_1.000_Length_1885	CHLREDRAFT_157870	1e-66	acegs_kg.scaffold_20000058
Locus_2872_Transcript_1/1_Confidence_1.000_Length_702	CHLREDRAFT_285891	2e-07	au.g4220_t1
Locus_2873_Transcript_1/1_Confidence_1.000_Length_1390	CHLREDRAFT_402122	1e-24	pasa_Sanger_mRNA26528
Locus_2875_Transcript_1/1_Confidence_1.000_Length_803	CHLREDRAFT_289117	3e-39	au.g7245_t1
Locus_2878_Transcript_2/3_Confidence_0.154_Length_2151	CHLREDRAFT_297411	0.0	au.g15006_t1
Locus_2879_Transcript_1/2_Confidence_0.182_Length_986	CHLREDRAFT_136413	2e-48	estExt_gwp_1W.C_10120
Locus_2880_Transcript_1/1_Confidence_1.000_Length_1360	CHLREDRAFT_343170	1e-41	estExt_fgenesh1_pg.C_chromosome_20911
Locus_2885_Transcript_1/1_Confidence_1.000_Length_1427	CHLREDRAFT_330118	2e-111	pg.chromosome_12_#_272
Locus_2886_Transcript_1/2_Confidence_0.857_Length_1681	CHLREDRAFT_194816	3e-50	estExt_fgenesh2_pg.C_790046
Locus_2890_Transcript_1/2_Confidence_0.667_Length_1763	CHLREDRAFT_111725	2e-85	e_gwW.7.339.1
Locus_2892_Transcript_1/1_Confidence_1.000_Length_1340	CHLREDRAFT_79815	3e-63	estExt_GenewiseW_1.C_200167
Locus_2898_Transcript_1/1_Confidence_1.000_Length_1805	CHLREDRAFT_379579	8e-81	estExt_fgenesh1_pm.C_chromosome_100238
Locus_2902_Transcript_1/1_Confidence_1.000_Length_1460	CHLREDRAFT_129760	9e-154	estExt_gwp_1H.C_170006
Locus_2905_Transcript_4/9_Confidence_0.333_Length_2269	CHLREDRAFT_196325	4e-135	MHS_fgenesh1_pg.C_scaffold_19000179
Locus_2909_Transcript_2/2_Confidence_0.667_Length_2530	CHLREDRAFT_112765	2e-128	e_gwW.3.550.1
Locus_2910_Transcript_1/1_Confidence_1.000_Length_1251	CHLREDRAFT_118694	4e-20	e_gwW.28.116.1
Locus_2911_Transcript_1/3_Confidence_0.625_Length_1638	CHLREDRAFT_195583	4e-106	SAN_Chlre2_kg.scaffold_50000092
Locus_2915_Transcript_2/3_Confidence_0.231_Length_382	CHLREDRAFT_395709	2e-11	pasa_Sanger_mRNA14029
Locus_2916_Transcript_1/1_Confidence_1.000_Length_1537	CHLREDRAFT_192123	0.0	estExt_fgenesh2_pg.C_300119
Locus_2917_Transcript_3/3_Confidence_0.842_Length_1826	CHLREDRAFT_116945	4e-108	e_gwW.18.237.1
Locus_2919_Transcript_1/2_Confidence_0.833_Length_1863	CHLREDRAFT_195574	0.0	RWI_e_gwW.6.42.1
Locus_2921_Transcript_1/1_Confidence_1.000_Length_922	CHLREDRAFT_412898	1e-09	pasa_Sanger_mRNA11771
Locus_2922_Transcript_1/1_Confidence_1.000_Length_2789	CHLREDRAFT_131436	0.0	estExt_gwp_1H.C_310222
Locus_2924_Transcript_2/2_Confidence_0.500_Length_1390	CHLREDRAFT_139643	4e-56	estExt_gwp_1W.C_500067
Locus_2925_Transcript_1/1_Confidence_1.000_Length_1181	CHLREDRAFT_340986	3e-51	pm.chromosome_16_#_316
Locus_2927_Transcript_1/1_Confidence_1.000_Length_1362	CHLREDRAFT_196292	6e-45	SAN_chlre3.14.258.1.5
Locus_2928_Transcript_3/3_Confidence_0.600_Length_1665	CHLREDRAFT_417993	7e-32	pasa_Sanger_mRNA21769
Locus_2934_Transcript_1/1_Confidence_1.000_Length_1336	CHLREDRAFT_346368	7e-30	estExt_fgenesh1_pg.C_chromosome_120670
Locus_2936_Transcript_1/1_Confidence_1.000_Length_1204	CHLREDRAFT_154267	4e-39	Chlre2_kg.scaffold_79000025
Locus_2938_Transcript_1/1_Confidence_1.000_Length_1734	CHLREDRAFT_193605	5e-15	estExt_fgenesh2_pg.C_470094
Locus_2941_Transcript_8/8_Confidence_0.762_Length_2068	CHLREDRAFT_169029	0.0	fgenesh2_pg.C_scaffold_9000168
Locus_2942_Transcript_1/1_Confidence_1.000_Length_897	CHLREDRAFT_348333	3e-33	estExt_fgenesh1_pg.C_820002
Locus_2943_Transcript_1/4_Confidence_0.333_Length_249	CHLREDRAFT_167324	4e-25	fgenesh2_pg.C_scaffold_3000334
Locus_2944_Transcript_1/2_Confidence_0.750_Length_4894	CHLREDRAFT_143468	0.0	Chlre2_kg.scaffold_2000196
Locus_2945_Transcript_1/2_Confidence_0.667_Length_2338	CHLREDRAFT_150104	0.0	Chlre2_kg.scaffold_30000162
Locus_2946_Transcript_1/1_Confidence_1.000_Length_1416	CHLREDRAFT_148797	3e-79	Chlre2_kg.scaffold_24000196
Locus_2948_Transcript_6/6_Confidence_0.529_Length_1302	CHLREDRAFT_205897	3e-56	SKA_fgenesh2_pg.C_scaffold_27000009
Locus_2950_Transcript_2/2_Confidence_0.750_Length_2449	CHLREDRAFT_410220	7e-103	pasa_Sanger_mRNA17736
Locus_2953_Transcript_1/1_Confidence_1.000_Length_1010	CHLREDRAFT_379840	6e-37	estExt_fgenesh1_pm.C_chromosome_110044
Locus_2957_Transcript_1/1_Confidence_1.000_Length_1176	CHLREDRAFT_417004	3e-36	pasa_Sanger_mRNA21454
Locus_2964_Transcript_2/2_Confidence_0.800_Length_1957	CHLREDRAFT_286143	7e-20	au.g4457_t1
Locus_2965_Transcript_3/3_Confidence_0.667_Length_1621	CHLREDRAFT_187002	3e-148	estExt_fgenesh2_pg.C_30028
Locus_2969_Transcript_2/3_Confidence_0.895_Length_966	CHLREDRAFT_333211	2e-36	pg.chromosome_17_#_476
Locus_2970_Transcript_1/1_Confidence_1.000_Length_1243	CHLREDRAFT_377933	3e-39	estExt_fgenesh1_pm.C_chromosome_30615
Locus_2973_Transcript_1/1_Confidence_1.000_Length_1410	CHLREDRAFT_206443	0.0	OVA_e_gwW.78.1.1
Locus_2974_Transcript_1/1_Confidence_1.000_Length_1109	CHLREDRAFT_170513	2e-77	fgenesh2_pg.C_scaffold_13000264
Locus_2975_Transcript_1/2_Confidence_0.909_Length_981	CHLREDRAFT_311866	1e-25	kg.chromosome_10_#_855_#_859505:3
Locus_2976_Transcript_2/2_Confidence_0.667_Length_748	CHLREDRAFT_60490	2e-133	estExt_GenewiseH_1.C_870017
Locus_2978_Transcript_1/2_Confidence_1.000_Length_2595	CHLREDRAFT_281843	1e-162	au.g435_t1
Locus_2980_Transcript_1/2_Confidence_0.875_Length_2875	CHLREDRAFT_191617	0.0	estExt_fgenesh2_pg.C_260023
Locus_2980_Transcript_2/2_Confidence_0.250_Length_872	CHLREDRAFT_343366	1e-67	estExt_fgenesh1_pg.C_chromosome_30205
Locus_2986_Transcript_1/1_Confidence_1.000_Length_1204	CHLREDRAFT_379970	3e-20	estExt_fgenesh1_pm.C_chromosome_120083
Locus_2989_Transcript_5/5_Confidence_0.692_Length_1753	CHLREDRAFT_341509	4e-29	pm.chromosome_17_#_430
Locus_2992_Transcript_1/1_Confidence_1.000_Length_3523	CHLREDRAFT_188119	6e-130	estExt_fgenesh2_pg.C_90006
Locus_2995_Transcript_4/4_Confidence_0.636_Length_2543	CHLREDRAFT_400760	0.0	pasa_Sanger_mRNA27990
Locus_2997_Transcript_9/9_Confidence_0.515_Length_3403	CHLREDRAFT_206619	0.0	OVA_estExt_fgenesh2_pg.C_20046
Locus_2998_Transcript_1/2_Confidence_0.833_Length_1099	CHLREDRAFT_195462	6e-51	SAN_estExt_fgenesh2_pg.C_200267
Locus_2999_Transcript_9/10_Confidence_0.169_Length_1423	CHLREDRAFT_186222	5e-97	estExt_fgenesh2_pg.C_80075
Locus_3002_Transcript_2/2_Confidence_0.800_Length_2185	CHLREDRAFT_114894	5e-118	e_gwW.11.31.1
Locus_3006_Transcript_1/1_Confidence_1.000_Length_1984	CHLREDRAFT_105167	9e-106	e_gwH.31.48.1
Locus_3007_Transcript_1/1_Confidence_1.000_Length_1271	CHLREDRAFT_57076	1e-101	estExt_GenewiseH_1.C_200125
Locus_3008_Transcript_1/1_Confidence_1.000_Length_991	CHLREDRAFT_194837	7e-56	estExt_fgenesh2_pg.C_820019
Locus_3009_Transcript_1/1_Confidence_1.000_Length_942	CHLREDRAFT_295768	4e-129	au.g13449_t1
Locus_3012_Transcript_1/1_Confidence_1.000_Length_3460	CHLREDRAFT_144608	8e-23	Chlre2_kg.scaffold_11000153
Locus_3015_Transcript_1/2_Confidence_0.667_Length_2132	CHLREDRAFT_195622	6e-53	MAY_acegs_kg.scaffold_39000017
Locus_3015_Transcript_2/2_Confidence_0.667_Length_1553	CHLREDRAFT_420467	7e-26	pasa_Sanger_mRNA3620
Locus_3019_Transcript_1/1_Confidence_1.000_Length_1969	CHLREDRAFT_187510	3e-103	estExt_fgenesh2_pg.C_60282
Locus_3024_Transcript_1/1_Confidence_1.000_Length_2279	CHLREDRAFT_319173	3e-43	kg.chromosome_16_#_845_#_859737:1
Locus_3025_Transcript_1/1_Confidence_1.000_Length_502	CHLREDRAFT_151321	4e-18	Chlre2_kg.scaffold_38000059
Locus_3026_Transcript_1/3_Confidence_0.700_Length_1454	CHLREDRAFT_192099	6e-89	estExt_fgenesh2_pg.C_300071
Locus_3027_Transcript_1/1_Confidence_1.000_Length_259	CHLREDRAFT_327492	1e-08	pg.chromosome_7_#_2
Locus_3029_Transcript_3/3_Confidence_0.824_Length_2317	CHLREDRAFT_131406	0.0	estExt_gwp_1H.C_310180
Locus_3034_Transcript_2/2_Confidence_0.800_Length_2050	CHLREDRAFT_376420	2e-56	estExt_fgenesh1_pm.C_chromosome_10263
Locus_3036_Transcript_2/2_Confidence_0.917_Length_2057	CHLREDRAFT_194541	0.0	estExt_fgenesh2_pg.C_690020
Locus_3038_Transcript_1/7_Confidence_0.267_Length_1420	CHLREDRAFT_154212	1e-106	Chlre2_kg.scaffold_77000030
Locus_3038_Transcript_4/7_Confidence_0.200_Length_1099	CHLREDRAFT_170417	8e-46	fgenesh2_pg.C_scaffold_13000168
Locus_3038_Transcript_5/7_Confidence_0.600_Length_3545	CHLREDRAFT_196479	0.0	SKA_e_gwH.77.26.1
Locus_3041_Transcript_1/1_Confidence_1.000_Length_2846	CHLREDRAFT_286868	5e-15	au.g5142_t1
Locus_3042_Transcript_1/1_Confidence_1.000_Length_1344	CHLREDRAFT_169837	1e-79	fgenesh2_pg.C_scaffold_11000276
Locus_3048_Transcript_3/6_Confidence_0.821_Length_4591	CHLREDRAFT_286355	0.0	au.g4657_t1
Locus_3049_Transcript_1/1_Confidence_1.000_Length_1086	CHLREDRAFT_300136	4e-70	kg.chromosome_1_#_1861_#_chlre3.51.10.1.1
Locus_3052_Transcript_1/1_Confidence_1.000_Length_1022	CHLREDRAFT_195500	1e-52	OVA_Chlre2_kg.scaffold_28000114
Locus_3053_Transcript_1/1_Confidence_1.000_Length_2612	CHLREDRAFT_381308	2e-151	estExt_fgenesh1_pm.C_chromosome_160164
Locus_3054_Transcript_8/9_Confidence_0.407_Length_883	CHLREDRAFT_148916	1e-43	Chlre2_kg.scaffold_23000066
Locus_3056_Transcript_1/2_Confidence_0.909_Length_2381	CHLREDRAFT_190592	2e-172	estExt_fgenesh2_pg.C_190262
Locus_3057_Transcript_1/3_Confidence_0.600_Length_1058	CHLREDRAFT_283816	2e-130	au.g2284_t1
Locus_3058_Transcript_1/1_Confidence_1.000_Length_1490	CHLREDRAFT_378827	1e-16	estExt_fgenesh1_pm.C_chromosome_70152
Locus_3061_Transcript_3/3_Confidence_0.600_Length_3168	CHLREDRAFT_348025	0.0	estExt_fgenesh1_pg.C_180059
Locus_3063_Transcript_1/1_Confidence_1.000_Length_1381	CHLREDRAFT_297321	4e-60	au.g14920_t1
Locus_3065_Transcript_1/1_Confidence_1.000_Length_260	CHLREDRAFT_151476	2e-14	Chlre2_kg.scaffold_37000062
Locus_3066_Transcript_2/2_Confidence_0.667_Length_1289	CHLREDRAFT_160024	2e-80	acegs_kg.scaffold_69000014
Locus_3077_Transcript_1/1_Confidence_1.000_Length_1505	CHLREDRAFT_405565	1e-97	pasa_Sanger_mRNA2185
Locus_3080_Transcript_1/4_Confidence_0.444_Length_1907	CHLREDRAFT_157049	0.0	acegs_kg.scaffold_15000054
Locus_3081_Transcript_1/2_Confidence_0.929_Length_2847	CHLREDRAFT_136718	0.0	estExt_gwp_1W.C_10569
Locus_3083_Transcript_4/5_Confidence_0.500_Length_2772	CHLREDRAFT_122551	3e-120	e_gwW.67.45.1
Locus_3083_Transcript_5/5_Confidence_0.714_Length_3821	CHLREDRAFT_288182	0.0	au.g6372_t1
Locus_3086_Transcript_3/8_Confidence_0.333_Length_1638	CHLREDRAFT_205924	2e-54	SKA_estExt_fgenesh2_pg.C_190030
Locus_3087_Transcript_2/3_Confidence_0.667_Length_1214	CHLREDRAFT_185774	2e-13	estExt_fgenesh2_kg.C_690017
Locus_3091_Transcript_1/1_Confidence_1.000_Length_712	CHLREDRAFT_342793	2e-36	estExt_fgenesh1_pg.C_chromosome_20325
Locus_3094_Transcript_1/1_Confidence_1.000_Length_2852	CHLREDRAFT_397707	4e-85	pasa_Sanger_mRNA14416
Locus_3095_Transcript_1/2_Confidence_0.667_Length_1931	CHLREDRAFT_129048	6e-174	estExt_gwp_1H.C_10195
Locus_3098_Transcript_4/4_Confidence_0.786_Length_2382	CHLREDRAFT_196545	1e-167	OVA_e_gwW.11.315.1
Locus_3099_Transcript_1/1_Confidence_1.000_Length_650	CHLREDRAFT_416896	4e-20	pasa_Sanger_mRNA20786
Locus_3102_Transcript_7/9_Confidence_0.688_Length_7159	CHLREDRAFT_140842	0.0	Chlre2_kg.scaffold_8000013
Locus_3103_Transcript_3/3_Confidence_0.500_Length_1013	CHLREDRAFT_148418	6e-33	Chlre2_kg.scaffold_21000031
Locus_3109_Transcript_1/1_Confidence_1.000_Length_1115	CHLREDRAFT_205573	6e-11	SKA_estExt_fgenesh2_pg.C_310233
Locus_3113_Transcript_1/1_Confidence_1.000_Length_1390	CHLREDRAFT_326586	2e-09	pg.chromosome_5_#_218
Locus_3114_Transcript_1/1_Confidence_1.000_Length_2052	CHLREDRAFT_192083	0.0	estExt_fgenesh2_pg.C_300054
Locus_3116_Transcript_1/1_Confidence_1.000_Length_1452	CHLREDRAFT_405182	6e-20	pasa_Sanger_mRNA2998
Locus_3117_Transcript_1/1_Confidence_1.000_Length_1897	CHLREDRAFT_329709	3e-45	pg.chromosome_11_#_80
Locus_3120_Transcript_1/1_Confidence_1.000_Length_1510	CHLREDRAFT_102889	0.0	e_gwH.20.42.1
Locus_3122_Transcript_1/1_Confidence_1.000_Length_1961	CHLREDRAFT_283523	8e-93	au.g2008_t1
Locus_3127_Transcript_1/1_Confidence_1.000_Length_3657	CHLREDRAFT_170309	5e-123	fgenesh2_pg.C_scaffold_13000060
Locus_3129_Transcript_1/1_Confidence_1.000_Length_1655	CHLREDRAFT_127491	0.0	estExt_gwp_1H.C_20144
Locus_3138_Transcript_5/5_Confidence_0.333_Length_909	CHLREDRAFT_150728	7e-70	Chlre2_kg.scaffold_31000094
Locus_3139_Transcript_3/3_Confidence_0.727_Length_2252	CHLREDRAFT_288513	6e-43	au.g6678_t1
Locus_3141_Transcript_2/2_Confidence_0.750_Length_1448	CHLREDRAFT_294849	7e-38	au.g12585_t1
Locus_3142_Transcript_1/1_Confidence_1.000_Length_2495	CHLREDRAFT_282925	6e-53	au.g1448_t1
Locus_3152_Transcript_1/2_Confidence_0.889_Length_1195	CHLREDRAFT_184123	3e-75	estExt_fgenesh2_kg.C_200119
Locus_3155_Transcript_1/2_Confidence_0.400_Length_1305	CHLREDRAFT_167053	2e-55	fgenesh2_pg.C_scaffold_3000063
Locus_3155_Transcript_2/2_Confidence_0.800_Length_2768	CHLREDRAFT_142077	2e-130	Chlre2_kg.scaffold_3000050
Locus_3157_Transcript_1/1_Confidence_1.000_Length_4290	CHLREDRAFT_188925	3e-114	estExt_fgenesh2_pg.C_120219
Locus_3160_Transcript_1/2_Confidence_0.667_Length_2105	CHLREDRAFT_24387	8e-173	estExt_fgenesh1_pm.C_420002
Locus_3161_Transcript_1/1_Confidence_1.000_Length_1740	CHLREDRAFT_195455	0.0	SAN_chlre3.24.196.2.51
Locus_3163_Transcript_2/2_Confidence_0.750_Length_2947	CHLREDRAFT_330828	3e-91	pg.chromosome_12_#_982
Locus_3168_Transcript_1/1_Confidence_1.000_Length_2702	CHLREDRAFT_424248	4e-89	pasa_Sanger_mRNA6788
Locus_3169_Transcript_4/4_Confidence_0.700_Length_2803	CHLREDRAFT_98480	7e-33	e_gwH.6.39.1
Locus_3171_Transcript_1/1_Confidence_1.000_Length_1213	CHLREDRAFT_315676	2e-46	kg.chromosome_12_#_2775_#_857337:1
Locus_3175_Transcript_1/1_Confidence_1.000_Length_1323	CHLREDRAFT_128308	1e-114	estExt_gwp_1H.C_120141
Locus_3177_Transcript_1/1_Confidence_1.000_Length_611	CHLREDRAFT_329232	9e-15	pg.chromosome_10_#_276
Locus_3180_Transcript_4/5_Confidence_0.542_Length_2910	CHLREDRAFT_381920	2e-41	estExt_fgenesh1_pm.C_190015
Locus_3184_Transcript_2/2_Confidence_0.833_Length_1529	CHLREDRAFT_190610	2e-76	estExt_fgenesh2_pg.C_190283
Locus_3186_Transcript_1/2_Confidence_1.000_Length_2189	CHLREDRAFT_158129	1e-137	acegs_kg.scaffold_24000043
Locus_3187_Transcript_2/3_Confidence_0.571_Length_1971	CHLREDRAFT_196642	1e-37	SKA_estExt_fgenesh2_pg.C_510070
Locus_3188_Transcript_1/1_Confidence_1.000_Length_1301	CHLREDRAFT_122195	3e-106	e_gwW.62.8.1
Locus_3189_Transcript_1/1_Confidence_1.000_Length_2022	CHLREDRAFT_346026	8e-41	estExt_fgenesh1_pg.C_chromosome_120164
Locus_3190_Transcript_1/1_Confidence_1.000_Length_1493	CHLREDRAFT_380258	0.0	estExt_fgenesh1_pm.C_chromosome_120462
Locus_3194_Transcript_1/2_Confidence_0.667_Length_3042	CHLREDRAFT_206196	5e-82	OVA_chlre3.13.130.1.1
Locus_3197_Transcript_1/1_Confidence_1.000_Length_1038	CHLREDRAFT_293799	5e-91	au.g11595_t1
Locus_3198_Transcript_1/1_Confidence_1.000_Length_1093	CHLREDRAFT_345725	1e-22	estExt_fgenesh1_pg.C_chromosome_100532
Locus_3201_Transcript_1/2_Confidence_0.667_Length_1646	CHLREDRAFT_195969	4e-97	SAN_169834
Locus_3202_Transcript_5/5_Confidence_0.667_Length_1578	CHLREDRAFT_170453	2e-165	fgenesh2_pg.C_scaffold_13000204
Locus_3204_Transcript_1/6_Confidence_0.500_Length_1833	CHLREDRAFT_206281	1e-61	FER_acegs_kg.scaffold_12000023
Locus_3206_Transcript_2/2_Confidence_0.667_Length_1352	CHLREDRAFT_415443	6e-15	pasa_Sanger_mRNA18963
Locus_3208_Transcript_1/1_Confidence_1.000_Length_1435	CHLREDRAFT_413430	2e-53	pasa_Sanger_mRNA11012
Locus_3209_Transcript_1/1_Confidence_1.000_Length_2071	CHLREDRAFT_133308	8e-65	estExt_gwp_1H.C_930021
Locus_3210_Transcript_1/2_Confidence_0.875_Length_3073	CHLREDRAFT_379060	0.0	estExt_fgenesh1_pm.C_chromosome_80066
Locus_3217_Transcript_3/7_Confidence_0.077_Length_897	CHLREDRAFT_195838	6e-29	FER_fgenesh1_est.C_scaffold_27000019
Locus_3218_Transcript_6/7_Confidence_0.154_Length_1208	CHLREDRAFT_195658	2e-65	SAN_estExt_fgenesh1_pg.C_170129
Locus_3219_Transcript_2/2_Confidence_0.947_Length_4412	CHLREDRAFT_146253	0.0	Chlre2_kg.scaffold_1000077
Locus_3220_Transcript_2/2_Confidence_0.944_Length_4401	CHLREDRAFT_149313	8e-97	Chlre2_kg.scaffold_26000048
Locus_3223_Transcript_2/2_Confidence_0.667_Length_1774	CHLREDRAFT_145357	1e-55	Chlre2_kg.scaffold_13000270
Locus_3224_Transcript_1/1_Confidence_1.000_Length_2587	CHLREDRAFT_196691	8e-109	DNE_estExt_fgenesh2_pg.C_160079
Locus_3226_Transcript_2/3_Confidence_0.158_Length_989	CHLREDRAFT_147880	2e-12	Chlre2_kg.scaffold_20000022
Locus_3230_Transcript_1/1_Confidence_1.000_Length_639	CHLREDRAFT_147556	5e-30	Chlre2_kg.scaffold_19000230
Locus_3234_Transcript_1/1_Confidence_1.000_Length_2488	CHLREDRAFT_123204	1e-154	e_gwW.83.15.1
Locus_3242_Transcript_1/1_Confidence_1.000_Length_904	CHLREDRAFT_121413	4e-123	e_gwW.45.33.1
Locus_3243_Transcript_4/4_Confidence_0.583_Length_1013	CHLREDRAFT_126810	2e-42	estExt_gwp_1H.C_30224
Locus_3244_Transcript_3/5_Confidence_0.556_Length_1844	CHLREDRAFT_155869	1e-149	acegs_kg.scaffold_6000030
Locus_3254_Transcript_1/1_Confidence_1.000_Length_1228	CHLREDRAFT_11164	3e-57	fgenesh1_pg.C_scaffold_13000213
Locus_3255_Transcript_3/3_Confidence_0.600_Length_2469	CHLREDRAFT_205971	4e-93	OVA_e_gwW.44.59.1
Locus_3260_Transcript_5/5_Confidence_0.789_Length_1827	CHLREDRAFT_395025	9e-98	pasa_Sanger_mRNA12269
Locus_3266_Transcript_26/39_Confidence_1.000_Length_224	CHLREDRAFT_171165	5e-19	fgenesh2_pg.C_scaffold_16000041
Locus_3266_Transcript_31/39_Confidence_0.627_Length_16006	CHLREDRAFT_10029	0.0	fgenesh1_pg.C_scaffold_10000201
Locus_3268_Transcript_4/7_Confidence_0.412_Length_1327	CHLREDRAFT_419041	1e-141	pasa_Sanger_mRNA23012
